,status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
25483938,1254726991309389826,466761060,2020-04-27T11:00:01Z,DESafetyCouncil,"For all of #DEsafety, Governor @JohnCarneyDE  now requires Delawareans to wear face coverings. Please, #StayatHomeDE. #WereAllinthisTogether #netDE #coronavirusde #COVID19 
https://t.co/cnSmkoHtMv https://t.co/YoVq73Va3r",eClincher,,,,False,False,252,0,,,,349,357,,2012-01-17T19:21:40Z,False,en
25503215,1254742085602873347,631661989,2020-04-27T11:59:59Z,DelawareGlobal,"Learn what #film production is like in this time of #COVID19 social distancing with Michael Pfeifer of 1440 Film Co., creator of #DPP's video content!  https://t.co/G38rMfPG8w
#choosedelaware #globalde #inthistogether @PfeiferCinema @harlequinn823 @technicallyDE",HubSpot,,,,False,False,5648,0,,,,2653,1823,,2012-07-10T03:54:36Z,True,en
25511638,1254747789390753793,36836202,2020-04-27T12:22:39Z,izzihughes_,"Two women, 40 years apart. Both recovered from #coronavirus, but had very different experiences from one another.

@Delaware_DHSS Medical Director Dr. Rick Hong said that’s really not surprising.

https://t.co/7wUGaxZazJ",Twitter for iPhone,,,,False,False,5052,1,,,,704,801,,2009-05-01T01:03:40Z,True,en
25513366,1254749119786233856,486253385,2020-04-27T12:27:56Z,PICofC,"@PICofC is proud to partner daily with #Israel #Economic Minister to #NorthAmerica Inon Elroy, connecting Israeli and Greater #Philadelphia, Southern #NewJersey and #Delaware companies and research institutes for joint ventures, especially during #COVID19!
https://t.co/hIVrQkLZ4E",Twitter Web App,,486253385.0,PICofC,False,False,391,0,,,,246,389,,2012-02-08T03:01:15Z,False,en
25514246,1254749672129904641,53130312,2020-04-27T12:30:08Z,UnitedWayDE,"The Delaware Does More Rapid Response Fund goes towards the immediate needs of Delawareans in crisis during the Covid19 global pandemic. Text ""derapid"" to 41444 to help now. https://t.co/0sZzELck9f #netde #delaware #covid19 #MondayMotivation",Buffer,,,,False,False,746,1,,,,4212,1328,,2009-07-02T17:37:19Z,False,en
25515376,1254750394317750272,466761060,2020-04-27T12:33:00Z,DESafetyCouncil,"For all of #DEsafety, Governor @JohnCarneyDE  now requires Delawareans to wear face coverings. Please, #StayatHomeDE. #WereAllinthisTogether #netDE #coronavirusde #COVID19 
https://t.co/cnSmkoHtMv https://t.co/5GhPwP1nPy",eClincher,,,,False,False,252,0,,,,349,357,,2012-01-17T19:21:40Z,False,en
25524238,1254757033754144770,1157971528715313157,2020-04-27T12:59:23Z,PilledDem,"@JohnCarneyDE have you told the citizens of #Delaware how ALL deaths r being coded by hospitals as due to #COVID19  ?? WHY?? Simple—for each coded death, hospital gets an extra $13k!! So, ppl going to hospital for a heart problem that don’t survive—automatically coded as death by #coronavirus",Twitter for iPhone,1.2541626577054103e+18,237770636.0,JohnCarneyDE,False,False,32743,0,,,,5123,5322,,2019-08-04T11:08:21Z,False,en
25527209,1254758558337576964,2872583391,2020-04-27T13:05:27Z,fish_scientist,100 straps are headed to a hospital in PA and 600 are headed to @MayoClinic in MN with thank you cards for all of the hard work. The blue filament kicked it this morning so we are on to white. I love the mix up prints that happen when filament is in between. @UDelaware #COVID19 https://t.co/1cxDGGBDXD,Twitter for Android,,,,False,False,9126,0,,,,1564,798,,2014-11-11T17:59:46Z,False,en
25533067,1254762549507239936,764141471733809152,2020-04-27T13:21:18Z,DJValentine1990,If you could end the covid-19 epidemic by sacrificing any state of the union which state would it be and why would it be Delaware? #COVID19,Twitter for Android,,,,False,False,15,1,,,,23,30,,2016-08-12T16:48:18Z,False,en
25535635,1254764347492048901,697839452937277440,2020-04-27T13:28:27Z,joincsc,"CSC gives $100,000 to the Delaware COVID-19 Strategic Response Fund to help non-profits support those disproportionately suffering from the coronavirus pandemic. #cscgivesback #coronavirus https://t.co/KzzEk70BOC https://t.co/4fLKZWSm1E",Twitter Web App,,,,False,False,0,0,,,,55,62,,2016-02-11T17:47:45Z,False,en
25542385,1254768765314535425,466761060,2020-04-27T13:46:00Z,DESafetyCouncil,"For all of #DEsafety, Governor @JohnCarneyDE  now requires Delawareans to wear face coverings. Please, #StayatHomeDE. #WereAllinthisTogether #netDE #coronavirusde #COVID19 
https://t.co/cnSmkopSnV https://t.co/kJwGWlitYI",eClincher,,,,False,False,252,0,,,,349,357,,2012-01-17T19:21:40Z,False,en
25550473,1254773854431375360,2296402474,2020-04-27T14:06:14Z,VoteforDarius,@JohnCarneyDE @Delaware_DHSS #covid19 @DEStateChamber @NCC_Chamber #economy https://t.co/3qKCYfoRRY,Twitter for iPhone,,237770636.0,JohnCarneyDE,False,False,220,1,,,,490,150,,2014-01-21T23:32:34Z,False,und
25561851,1254781359316328452,538369738,2020-04-27T14:36:03Z,DHIN_HIE,"“If you are sick, please stay home. Call your primary care provider to talk about your symptoms and what the next step should be.” - Dr. Rick Hong of Delaware Division of Public Health | Listen: https://t.co/5t50nGeH3R @Delaware_DHSS @delaware_gov #coronavirus #covid19delaware https://t.co/DKcDztkn3E",Sprout Social,,,,False,False,2426,2,,,,2408,3003,,2012-03-27T18:09:02Z,False,en
25568456,1254786023466217476,2636194672,2020-04-27T14:54:35Z,villone_reports,#farms in #maryland &amp; #delaware plan to destroy nearly two-million #chickens due to #staffshortages related to the #covid19 #coronavirus according to the @baltimoresun. The chickens will not be processed for #meat. #chicken #MD https://t.co/9bhR5nVbvR,Twitter for Android,,,,False,False,512,0,US,CTV,poi,219,221,,2014-06-24T01:16:19Z,False,en
25568718,1254786177728606210,163927728,2020-04-27T14:55:12Z,PGCTV,#farms in #maryland &amp; #delaware plan to destroy nearly two-million #chickens due to #staffshortages related to the #covid19 #coronavirus according to the @baltimoresun. The chickens will not be processed for #meat. #chicken #MD https://t.co/YmeMdWXRoI,Twitter for Android,,,,False,False,1021,0,US,CTV,poi,2812,768,,2010-07-07T16:29:46Z,False,en
25569900,1254787030141112324,163927728,2020-04-27T14:58:35Z,PGCTV,#farms in #maryland &amp; #delaware plan to destroy nearly two-million #chickens due to #staffshortages related to the #covid19 #coronavirus according to the @baltimoresun. The chickens will not be processed for #meat. #chicken #MD https://t.co/OniS7RFXTs,Twitter for Android,,,,False,False,1021,1,US,CTV,poi,2812,768,,2010-07-07T16:29:46Z,False,en
25594231,1254801516944412679,713241368,2020-04-27T15:56:09Z,The_MegRyan,How do Delaware restaurants plan to stay afloat amid #COVID19? #saverestaurants https://t.co/4Qc22X20Wq,Twitter Web App,,,,False,False,4348,0,,,,624,375,,2012-07-23T22:27:41Z,True,en
25601749,1254805435267387398,552066959,2020-04-27T16:11:43Z,DelawarePublic,"Delaware reports 5 new COVID-19 related deaths Monday, pushing the state's total to 125.  A much lower uptick in #COVID19 cases Monday.  126 new cases - bringing the total since March 11th to 4,160.  That's after reporting 458 new cases yesterday. #NetDE",Twitter Web App,,,,False,False,342,2,,,,7264,663,,2012-04-12T18:28:59Z,False,en
25602308,1254805763891044352,538369738,2020-04-27T16:13:01Z,DHIN_HIE,"Covering your face is one of the most important things you can to do prevent the spread of #coronavirus. #MaskUpDE #deCOVID #netDE 

Visit https://t.co/rAoBR80JFq for the latest on Delaware's response to coronavirus https://t.co/aPMyfTsTTB",Sprout Social,,,,False,False,2440,2,,,,2408,2996,,2012-03-27T18:09:02Z,False,en
25602916,1254806125150711808,139283160,2020-04-27T16:14:28Z,kr3at,"Delaware reports 128 new cases and 5 new deaths bringing total confirmed cases there to 4,162 and 125 total deaths.

#CoronaVirus #Covid19 #CoronaVirusOutbreak",Alexander Higgins,,,,False,False,9884,1,,,,18418,7051,,2010-05-02T03:52:20Z,False,en
25606417,1254808215629463553,971153791637598209,2020-04-27T16:22:46Z,Steph77520,"@HumaneSociety is there anything we can do about Delaware and Maryland, where 2 million chickens are set to be euthanized due to a lack of employees in the region’s chicken processing plants? #COVID19 ugh https://t.co/C1dT9JFHWl",Twitter for iPhone,,15769327.0,HumaneSociety,True,False,1312,0,US,"Baytown, TX",city,41,89,,2018-03-06T22:41:21Z,False,en
25614503,1254813039397867525,42318672,2020-04-27T16:41:56Z,acherry13,"#Delaware's #COVID19 overall case count falls back in line after yesterday's record-breaking totals due to increased testing at #SussexDE chicken processing plants. We added 128 cases for a total of 4,162. #netDE #deCOVID",Twitter Web App,,,,False,False,4982,7,,,,4628,1214,,2009-05-25T01:07:12Z,True,en
25617137,1254814670223020033,19347960,2020-04-27T16:48:25Z,FoodBankofDE,New blog post: Food Bank prepares daily meals for some of state’s homeless https://t.co/f83V2Cyr3K #netde #covid19 #delaware https://t.co/nmZHXsnJJM,Hootsuite Inc.,,,,False,False,1836,2,,,,7355,2445,,2009-01-22T17:03:05Z,False,en
25618256,1254815366620078087,284377470,2020-04-27T16:51:11Z,teelehman,"Delaware is up to 4,162 cases of #COVIDー19 with 125 deaths.

New Castle County: 1,629
Kent: 652
Sussex: 1,870
Uknown: 11
Hospitalized: 325
Recovered: 996
Negative Tests: 15,454

#NetDE #coronavirus",Twitter for iPhone,,,,False,False,21654,0,US,"Dover, DE",city,2267,2870,,2011-04-19T05:14:25Z,False,en
25620152,1254816651222175744,201827325,2020-04-27T16:56:17Z,MarkEichmann,"The sobering numbers show that unless the governor changes course, life in Delaware won’t return to anywhere near normal anytime soon. #netDE #coronaviruspandemic @WHYYNews https://t.co/pSjM9V6UT9",Twitter Web App,,,,False,False,998,1,,,,2786,1015,,2010-10-12T18:18:13Z,False,en
25627979,1254821259285868549,552066959,2020-04-27T17:14:36Z,DelawarePublic,Our update in #Delaware's latest #COVID19 deaths and cases Monday. https://t.co/nXGfclo511 #NetDE,Twitter Web App,,,,False,False,342,0,,,,7263,663,,2012-04-12T18:28:59Z,False,en
25630633,1254822936021696517,19613514,2020-04-27T17:21:16Z,GeoHouck,"Ready to hit the bank on Tuesday legally. Who's in? #feltonhardware #covid_19 #delaware #wholeftacarneyinchargeofthestate @ Felton, Delaware https://t.co/C22YVt5RvL",Instagram,,,,False,False,1521,1,US,"Felton, DE",city,2297,4183,,2009-01-27T20:21:16Z,False,en
25635098,1254825940909092864,284377470,2020-04-27T17:33:12Z,teelehman,"Organizers with the Delaware State Fair (@DelStateFair) say they still plan to hold the event in some capacity, despite current restrictions from #COVIDー19.

But the fair’s concert series is no longer part of those plans.

https://t.co/u6YX5oVrc9 @wboc #NetDE #coronavirus",Twitter for iPhone,,,,False,False,21654,2,US,"Wyoming, DE",city,2267,2870,,2011-04-19T05:14:25Z,False,en
25647033,1254833835898011650,585251095,2020-04-27T18:04:34Z,d4_justice,@JohnCarneyDE @SenatorCarper @JoeBiden @WDEL @delawareonline @6abc @DEnewswire @PhillyInquirer @Deldems @sendems @SpeakerPelosi @DoverDC #Delaware #COVID19 #COVIDー19 #COVIDIOT #COVIDIDIOT #coronavirus #StayHome #lockdownhustle #Shame #ShameOnYou #TrumpIsALoser #TrumpVirus https://t.co/8tbaUe9G9d,Twitter for Android,,237770636.0,JohnCarneyDE,True,False,18454,1,,,,928,1055,,2012-05-20T01:15:00Z,False,und
25648865,1254835160215887874,1004375641171603458,2020-04-27T18:09:50Z,choosedelaware,"Market disrupter @JustFoodForDogs has opened its first East Coast master kitchen here in Delaware amid the #COVID19 crisis – and is already adding more.
https://t.co/APVhxGCzex
#choosedelaware #petfood #dogfood #justfoodfordogs #jffd #netde",HubSpot,,,,False,False,438,0,,,,1400,912,,2018-06-06T14:53:08Z,False,en
25656997,1254840872736260096,828613457020870657,2020-04-27T18:32:32Z,SecretaryCarson,Notifications of our first wave of #Coronavirus relief funds have gone out to Delaware. We are all in this #TogetherApart. #HUDCARESAct https://t.co/43s6GENRmL,Twitter Web App,,,,False,False,41,32,,,,358933,76,,2017-02-06T14:36:57Z,True,en
25660265,1254843332179697668,46679143,2020-04-27T18:42:18Z,westsidehealth,"A great message from Dr. Rick Hong. If you're sick, call your primary care provider. For more information on Westside hours and services, visit our website: https://t.co/5xw0xnleml

#InThisTogether #covid19delaware #coronavirus https://t.co/VCbQmv4mXQ",Twitter Web App,,,,True,False,1925,0,,,,1288,1688,,2009-06-12T15:47:47Z,False,en
25665412,1254847237378789379,27035153,2020-04-27T18:57:49Z,DuchessofBruce,"'Self-Compassion In Action During COVID-19' presented by NAMI Delaware. This Facebook event was recently held, however it is available for viewing at anytime: https://t.co/tXYy64yaBw #COVID19 #MentalHealth #SelfCompassion",Twitter for Android,,,,False,False,10938,1,,,,826,170,,2009-03-27T16:10:26Z,False,en
25678503,1254856188807839744,538369738,2020-04-27T19:33:24Z,DHIN_HIE,@FoodBankofDE Thank you for all your team continues to do for the Delaware community during the #coronavirus outbreak #deCOVID,Sprout Social,1.25481467022302e+18,19347960.0,FoodBankofDE,False,False,2440,1,,,,2408,2996,,2012-03-27T18:09:02Z,False,en
25679511,1254856958449840128,743982534,2020-04-27T19:36:27Z,pitchinc,"Yesterday only one state, Delaware, reported its highest daily confirmed #coronavirus cases. However, we've noticed that typically Sundays report lower than other days of the week in a majority of states. https://t.co/ETsrhP9x7l https://t.co/ZDRNXLJjCU",Twitter Web App,,,,False,False,356,0,,,,1920,271,,2012-08-07T23:36:03Z,False,en
25681586,1254858534400831489,47356175,2020-04-27T19:42:43Z,Delaware_DHSS,Delaware's 4/27 COVID-19 update includes 128 more positive cases and 5 more deaths #coronavirusdelaware #deCOVID19 #COVID19 https://t.co/GbFMH6liCL,Twitter Web App,,,,False,False,10090,6,,,,9301,1431,,2009-06-15T15:09:03Z,False,en
25691789,1254866157049446401,2910933589,2020-04-27T20:13:00Z,TeamAnodot,"#coronatracker alert: In the U.S., #Delaware is experiencing an anomalous jump in newly confirmed #COVID19 cases. Alerts available here: https://t.co/zVWeBnhiEX #coronavirusupdate #coronavirus https://t.co/mmpYTY1KGT",HubSpot,,,,False,False,417,0,,,,1066,915,,2014-11-26T12:41:57Z,False,en
25694008,1254867896624447488,935908961580175360,2020-04-27T20:19:55Z,delbiz,"Tomorrow (Tuesday), we launch the #ShopLocalDE contest to support DE retailers. Check out @DelawareSmallBusiness on Facebook tomorrow afternoon for details.
#delbiz #smallbiz #coronavirus #COVID19 https://t.co/G5Af1MAgvK",Hootsuite Inc.,,,,False,False,118,4,,,,712,161,,2017-11-29T16:30:59Z,False,en
25694296,1254868111699959809,88939250,2020-04-27T20:20:46Z,DelRiverTowns,#pandemic #smallbusinesssaturday #COVID19 #delawarerivertowns #saveourshops #shoplocal #supportlocalBusiness #staysafestayhome #WeAreAllInThisTogether,Twitter Web App,1.254868110831759e+18,88939250.0,DelRiverTowns,False,False,2110,0,,,,2589,3367,,2009-11-10T14:33:07Z,False,und
25698603,1254871613377568768,2980141348,2020-04-27T20:34:41Z,AquariusSupply,Visit our Breaking News page for #COVID19 requirements in the State of Delaware requiring Landscapers to wear Face Masks. https://t.co/drzVr2JWdj,Twitter Web App,,,,False,False,162,0,,,,234,571,,2015-01-15T17:45:49Z,False,en
25699212,1254872122314371073,70770099,2020-04-27T20:36:43Z,DelcoChamber,"Questions about the #DelcoStrong Small Business Support Program or the #PayrollProtectionProgram? 

Register for tomorrow’s webinar - https://t.co/2kU1TJrNDJ 

#delcobiz #delco #delawarecounty #COVID19 #coronavirus #SmallBiz #SmallBusiness #business https://t.co/CNSGbT6E0Z",Twitter for iPhone,,,,False,False,3398,0,US,"Pennsylvania, USA",admin,3072,1413,,2009-09-01T19:59:07Z,False,en
25704425,1254876683410255873,1004375641171603458,2020-04-27T20:54:50Z,choosedelaware,"Register for the free @DEStateChamber session ""Implementing a Return-to-Work Plan,"" sponsored by @FultonBank, from 1 to 2 p.m. April 28 at https://t.co/dYm0l2nILC.
#choosedelaware #resilientdelaware #inthistogether #netde #COVID19 @USChamber https://t.co/hnkcSBjcDg",HubSpot,,,,False,False,438,0,,,,1400,912,,2018-06-06T14:53:08Z,False,en
25707038,1254878589071364096,795276654088163330,2020-04-27T21:02:24Z,democracy_16,"#WeWantDrFauciDailyBriefings and nothing else especially orange spray tanned turds 💩 
#washingtondc #pandemic #homeschool #coronavirus #Quarantine #delaware #Manhattan #bocaraton https://t.co/KlPxI3SmGj",Twitter Web App,,,,True,False,43583,0,,,,1035,1683,,2016-11-06T14:48:24Z,False,en
25708698,1254880082872713217,2612006342,2020-04-27T21:08:20Z,DEDivResearch,University of Delaware faces multi-million dollar budget shortfall as coronavirus slashes revenue. #netde #deleg #COVID19 https://t.co/6DyjNFyPIR via @delawareonline,Twitter Web Client,,,,False,False,71,0,,,,609,247,,2014-07-08T17:04:46Z,False,en
25715339,1254885927417188352,552066959,2020-04-27T21:31:34Z,DelawarePublic,"The University of Delaware dealing with millions of dollars in losses during #coronavirus crisis, and keeping classes online through the summer. https://t.co/cYJeHtKyMG #netDE #eduDE #COVID19",Twitter Web App,,,,False,False,342,0,,,,7264,663,,2012-04-12T18:28:59Z,False,en
25717484,1254887968017440774,1288593721,2020-04-27T21:39:40Z,DE_DOJ,"Do not try injecting yourself with any disinfectants such as bleach to prevent or cure yourself from #COVID19. Please follow all medical guidelines from medical professionals and organizations such as @CDCgov, @WHO, or @Delaware_DHSS.  https://t.co/2i3IFiYYxE",Twitter for Mac,,,,False,False,87,0,,,,2785,570,,2013-03-22T12:37:00Z,True,en
25724529,1254893888097128449,274748078,2020-04-27T22:03:12Z,DowntownWilmDE,"Thanks to support from our community and DonateDelaware, Downtown Visions ambassadors are able to continue to serve Wilmington while wearing proper PPE. 2/2
#coronavirus #COVID19 #StaySafe https://t.co/8sY0rT08Iv",Twitter for iPhone,,,,False,False,4242,0,,,,3083,797,,2011-03-30T23:44:58Z,False,en
25728625,1254897532918018050,552066959,2020-04-27T22:17:41Z,DelawarePublic,The Delaware State Fair isn't ready to throw in the towel on this year - but it will not be hosting any concerts. https://t.co/JaaklC4qCQ #netDE #coronavirus,Twitter Web App,,,,False,False,342,0,,,,7264,663,,2012-04-12T18:28:59Z,False,en
25731075,1254899874224582656,7144352,2020-04-27T22:26:59Z,aepowell,Steps taken ⁦by ⁦@UDelaware⁩ to close budget gap. Is this a trend for higher ed? #covid19  https://t.co/6woHhUCNQG,Twitter for iPhone,,,,False,False,670,0,,,,173,350,,2007-06-29T03:39:51Z,False,en
25748183,1254919433136467968,20658752,2020-04-27T23:44:42Z,smgray5,"US's highest #COVID19 average daily growth rates (known cases) over the last 7 days:
Nebraska +10.4% per day
Iowa 9.2%
Wyoming 7.5%
Kansas 7.5%
Arkansas 7.2%
Minnesota 6.4%
Delaware 6.1%
Rhode Island 6.1%
Virginia 6.0%
North Dakota 6.0%",Twitter Web App,,,,False,False,3514,0,,,,331,601,,2009-02-12T06:34:29Z,False,en
25749026,1254920554043277313,3391374694,2020-04-27T23:49:10Z,KaylaFishTV,"Small world! I once worked with Whitney at @skishawnee back home in Shawnee-on-Delaware, PA. 

Now, she &amp; her husband are making a difference for those fighting #COVID19 through American Roots in Westbrook, ME. Check out the story from @FoxABCMaine media partner @wgme --&gt; https://t.co/Ps0APHiW88",TweetDeck,,,,True,False,5169,0,,,,818,987,,2015-07-28T02:04:58Z,False,en
25759018,1254932843765149698,1436555834,2020-04-28T00:38:00Z,IamJohnBurnett,"#Coronavirus Latest: Poultry Farmers In Delaware, Maryland forced to euthanize 2 million chickens amid #Pandemic. @CBS https://t.co/gtdLXXUrqo #COVID19 @CBSPhilly",Twitter Web App,,,,False,False,17529,0,,,,12044,3089,,2013-05-17T19:57:34Z,True,en
25775152,1254956506061180929,151670497,2020-04-28T02:12:01Z,YourDNREC,"Delawareans may continue to experience our @DEStateParks and wildlife areas, to embrace nature and stay active, but they must maintain social distance from each other and follow other requirements. #COVID19 #netDE https://t.co/Qfv9Wg6vlB",AgoraPulse Manager,,,,False,False,1963,1,,,,3058,800,,2010-06-03T23:55:15Z,False,en
